county,id,week,date,value,.lower,.upper,.width,.point,.interval
Orange,18,51,2024-03-20T00:00:00Z,0.8002526344477678,0.6486991745040313,0.9894917538050776,0.95,median,qi
Orange,18,51,2024-03-22T00:00:00Z,0.8002526344477678,0.6486991745040313,0.9894917538050776,0.95,median,qi
Orange,18,52,2024-03-24T00:00:00Z,0.8577720409522136,0.7051592916959001,1.0295002838153,0.95,median,qi
Orange,18,52,2024-03-25T00:00:00Z,0.8577720409522136,0.7051592916959001,1.0295002838153,0.95,median,qi
Orange,18,52,2024-03-27T00:00:00Z,0.8577720409522136,0.7051592916959001,1.0295002838153,0.95,median,qi
Orange,18,52,2024-03-29T00:00:00Z,0.8577720409522136,0.7051592916959001,1.0295002838153,0.95,median,qi
Orange,18,53,2024-03-31T00:00:00Z,0.9299581628579092,0.7689977410976329,1.1307771278897274,0.95,median,qi
Orange,18,53,2024-04-01T00:00:00Z,0.9299581628579092,0.7689977410976329,1.1307771278897274,0.95,median,qi
Orange,18,53,2024-04-03T00:00:00Z,0.9299581628579092,0.7689977410976329,1.1307771278897274,0.95,median,qi
Orange,18,53,2024-04-05T00:00:00Z,0.9299581628579092,0.7689977410976329,1.1307771278897274,0.95,median,qi
Orange,18,54,2024-04-07T00:00:00Z,1.0036069144132345,0.8186352833953495,1.2175485052878765,0.95,median,qi
Orange,18,54,2024-04-08T00:00:00Z,1.0036069144132345,0.8186352833953495,1.2175485052878765,0.95,median,qi
Orange,18,54,2024-04-10T00:00:00Z,1.0036069144132345,0.8186352833953495,1.2175485052878765,0.95,median,qi
Orange,18,54,2024-04-12T00:00:00Z,1.0036069144132345,0.8186352833953495,1.2175485052878765,0.95,median,qi
Orange,18,55,2024-04-14T00:00:00Z,1.033001617889049,0.8547710062851915,1.250481197122799,0.95,median,qi
Orange,18,55,2024-04-15T00:00:00Z,1.033001617889049,0.8547710062851915,1.250481197122799,0.95,median,qi
Orange,18,55,2024-04-17T00:00:00Z,1.033001617889049,0.8547710062851915,1.250481197122799,0.95,median,qi
Orange,18,55,2024-04-19T00:00:00Z,1.033001617889049,0.8547710062851915,1.250481197122799,0.95,median,qi
Orange,18,56,2024-04-21T00:00:00Z,1.0645163806200353,0.8605472542541117,1.3189181617781105,0.95,median,qi
Orange,18,56,2024-04-22T00:00:00Z,1.0645163806200353,0.8605472542541117,1.3189181617781105,0.95,median,qi
Orange,18,56,2024-04-24T00:00:00Z,1.0645163806200353,0.8605472542541117,1.3189181617781105,0.95,median,qi
Orange,18,56,2024-04-26T00:00:00Z,1.0645163806200353,0.8605472542541117,1.3189181617781105,0.95,median,qi
Orange,18,57,2024-04-28T00:00:00Z,1.0845725469438408,0.8290461312974413,1.381668766947056,0.95,median,qi
Orange,18,57,2024-04-29T00:00:00Z,1.0845725469438408,0.8290461312974413,1.381668766947056,0.95,median,qi
Orange,18,57,2024-05-01T00:00:00Z,1.0845725469438408,0.8290461312974413,1.381668766947056,0.95,median,qi
Orange,18,57,2024-05-03T00:00:00Z,1.0845725469438408,0.8290461312974413,1.381668766947056,0.95,median,qi
Orange,18,58,2024-05-05T00:00:00Z,1.1045451161430584,0.7743689335151065,1.545310525286646,0.95,median,qi
Orange,18,58,2024-05-06T00:00:00Z,1.1045451161430584,0.7743689335151065,1.545310525286646,0.95,median,qi
Orange,18,58,2024-05-07T00:00:00Z,1.1045451161430584,0.7743689335151065,1.545310525286646,0.95,median,qi
Orange,18,58,2024-05-08T00:00:00Z,1.1045451161430584,0.7743689335151065,1.545310525286646,0.95,median,qi
Orange,18,58,2024-05-10T00:00:00Z,1.1045451161430584,0.7743689335151065,1.545310525286646,0.95,median,qi
Orange,18,59,2024-05-13T00:00:00Z,1.0922273857416287,0.7242673641413836,1.654446137556289,0.95,median,qi
Orange,18,59,2024-05-15T00:00:00Z,1.0922273857416287,0.7242673641413836,1.654446137556289,0.95,median,qi
Placer,19,1,2023-04-03T00:00:00Z,1.063755506246112,0.8321852572019875,1.3350941735238424,0.95,median,qi
Placer,19,1,2023-04-05T00:00:00Z,1.063755506246112,0.8321852572019875,1.3350941735238424,0.95,median,qi
Placer,19,1,2023-04-07T00:00:00Z,1.063755506246112,0.8321852572019875,1.3350941735238424,0.95,median,qi
Placer,19,2,2023-04-10T00:00:00Z,1.0697865757839915,0.8213960397982417,1.398828628411788,0.95,median,qi
Placer,19,2,2023-04-12T00:00:00Z,1.0697865757839915,0.8213960397982417,1.398828628411788,0.95,median,qi
Placer,19,2,2023-04-14T00:00:00Z,1.0697865757839915,0.8213960397982417,1.398828628411788,0.95,median,qi
Placer,19,3,2023-04-17T00:00:00Z,1.00812363713043,0.7960855109818182,1.296141429946993,0.95,median,qi
Placer,19,3,2023-04-19T00:00:00Z,1.00812363713043,0.7960855109818182,1.296141429946993,0.95,median,qi
Placer,19,3,2023-04-21T00:00:00Z,1.00812363713043,0.7960855109818182,1.296141429946993,0.95,median,qi
Placer,19,4,2023-04-24T00:00:00Z,0.915321118035803,0.7283965017583056,1.1640849416264758,0.95,median,qi
Placer,19,4,2023-04-26T00:00:00Z,0.915321118035803,0.7283965017583056,1.1640849416264758,0.95,median,qi
Placer,19,4,2023-04-28T00:00:00Z,0.915321118035803,0.7283965017583056,1.1640849416264758,0.95,median,qi
Placer,19,5,2023-05-01T00:00:00Z,0.8110411186797102,0.6352998409639989,1.0135921612073353,0.95,median,qi
Placer,19,5,2023-05-03T00:00:00Z,0.8110411186797102,0.6352998409639989,1.0135921612073353,0.95,median,qi
Placer,19,5,2023-05-05T00:00:00Z,0.8110411186797102,0.6352998409639989,1.0135921612073353,0.95,median,qi
Placer,19,6,2023-05-08T00:00:00Z,0.7287112722816625,0.5552904810889459,0.9082469769493992,0.95,median,qi
Placer,19,6,2023-05-10T00:00:00Z,0.7287112722816625,0.5552904810889459,0.9082469769493992,0.95,median,qi
Placer,19,6,2023-05-12T00:00:00Z,0.7287112722816625,0.5552904810889459,0.9082469769493992,0.95,median,qi
Placer,19,7,2023-05-15T00:00:00Z,0.6730283527025973,0.5142183517200994,0.8397809804311981,0.95,median,qi
Placer,19,7,2023-05-17T00:00:00Z,0.6730283527025973,0.5142183517200994,0.8397809804311981,0.95,median,qi
Placer,19,7,2023-05-19T00:00:00Z,0.6730283527025973,0.5142183517200994,0.8397809804311981,0.95,median,qi
